Date,Store,total_units,total_sales,hours_total,productivity_units,productivity_sales
2010-11-12,41,69,1175326.23,9.38,7.356076759061833,125301.30383795308
2010-11-19,41,69,1172155.28,9.38,7.356076759061833,124963.24946695095
2010-11-26,41,69,1866681.57,9.38,7.356076759061833,199006.56396588485
2010-12-03,41,69,1220115.75,9.38,7.356076759061833,130076.30597014925
2010-12-10,41,69,1434908.13,9.38,7.356076759061833,152975.2803837953
2010-12-17,41,70,1627904.68,9.4,7.446808510638298,173181.3489361702
2010-12-24,41,70,2225016.73,9.4,7.446808510638298,236703.9074468085
2010-12-31,41,70,1001790.16,9.4,7.446808510638298,106573.42127659575
2011-01-07,41,71,1153596.53,9.42,7.537154989384288,122462.47664543525
2011-01-14,41,70,1052609.16,9.4,7.446808510638298,111979.69787234042
2011-01-21,41,69,1088025.8,9.38,7.356076759061833,115994.22174840084
2011-01-28,41,69,1026439.93,9.38,7.356076759061833,109428.56396588485
2011-02-04,41,71,1179420.5,9.42,7.537154989384288,125203.87473460722
2011-02-11,41,70,1150003.36,9.4,7.446808510638298,122340.78297872341
2011-02-18,41,69,1203399.64,9.38,7.356076759061833,128294.20469083154
2011-02-25,41,70,1099714.93,9.4,7.446808510638298,116990.94999999998
2011-03-04,41,72,1229257.7,9.44,7.627118644067797,130217.97669491525
2011-03-11,41,73,1159089.6,9.46,7.716701902748413,122525.32769556025
2011-03-18,41,71,1115504.26,9.42,7.537154989384288,118418.71125265393
2011-03-25,41,72,1140578.16,9.44,7.627118644067797,120823.95762711864
2011-04-01,41,71,1179125.48,9.42,7.537154989384288,125172.55626326964
2011-04-08,41,70,1206252.12,9.4,7.446808510638298,128324.69361702129
2011-04-15,41,70,1192982.07,9.4,7.446808510638298,126912.98617021277
2011-04-22,41,70,1304481.75,9.4,7.446808510638298,138774.65425531915
2011-04-29,41,70,1178841.05,9.4,7.446808510638298,125408.62234042553
2011-05-06,41,71,1244956.91,9.42,7.537154989384288,132161.03078556262
2011-05-13,41,70,1270025.74,9.4,7.446808510638298,135109.12127659575
2011-05-20,41,68,1244542.33,9.36,7.264957264957266,132963.92414529916
2011-05-27,41,70,1278304.33,9.4,7.446808510638298,135989.82234042554
2011-06-03,41,68,1297584.95,9.36,7.264957264957266,138630.87072649572
2011-06-10,41,70,1311690.11,9.4,7.446808510638298,139541.50106382978
2011-06-17,41,69,1289151.84,9.38,7.356076759061833,137436.2302771855
2011-06-24,41,70,1244381.98,9.4,7.446808510638298,132381.06170212766
2011-07-01,41,72,1333347.78,9.44,7.627118644067797,141244.46822033898
2011-07-08,41,70,1338862.58,9.4,7.446808510638298,142432.18936170213
2011-07-15,41,70,1245772.7,9.4,7.446808510638298,132529.01063829786
2011-07-22,41,69,1292830.93,9.38,7.356076759061833,137828.45735607675
2011-07-29,41,69,1248330.1,9.38,7.356076759061833,133084.23240938166
2011-08-05,41,69,1402233.69,9.38,7.356076759061833,149491.8646055437
2011-08-12,41,69,1356689.88,9.38,7.356076759061833,144636.447761194
2011-08-19,41,71,1412959.97,9.42,7.537154989384288,149995.75053078556
2011-08-26,41,72,1328740.71,9.44,7.627118644067797,140756.4311440678
2011-09-02,41,72,1283849.38,9.44,7.627118644067797,136000.99364406778
2011-09-09,41,72,1280958.97,9.44,7.627118644067797,135694.8061440678
2011-09-16,41,70,1197019.39,9.4,7.446808510638298,127342.48829787232
2011-09-23,41,71,1173059.79,9.42,7.537154989384288,124528.64012738854
2011-09-30,41,71,1160619.61,9.42,7.537154989384288,123208.02653927814
2011-10-07,41,70,1277882.77,9.4,7.446808510638298,135944.97553191488
2011-10-14,41,71,1247130.22,9.42,7.537154989384288,132391.74309978768
2011-10-21,41,70,1214944.29,9.4,7.446808510638298,129249.39255319149
2011-10-28,41,72,1274463.02,9.44,7.627118644067797,135006.67584745763
2011-11-04,41,71,1315684.86,9.42,7.537154989384288,139669.3057324841
2011-11-11,41,72,1302499.23,9.44,7.627118644067797,137976.61334745763
2011-11-18,41,70,1230118.02,9.4,7.446808510638298,130863.61914893617
2011-11-25,41,72,1906713.35,9.44,7.627118644067797,201982.34639830512
2011-12-02,41,70,1292436.23,9.4,7.446808510638298,137493.2159574468
2011-12-09,41,72,1548661.45,9.44,7.627118644067797,164053.11970338982
2011-12-16,41,72,1682368.32,9.44,7.627118644067797,178216.98305084748
2011-12-23,41,72,2263722.68,9.44,7.627118644067797,239801.13135593224
2011-12-30,41,72,1264014.16,9.44,7.627118644067797,133899.80508474575
2012-01-06,41,71,1208191.61,9.42,7.537154989384288,128258.13269639068
2012-01-13,41,73,1134767.28,9.46,7.716701902748413,119954.25792811839
2012-01-20,41,70,1116295.24,9.4,7.446808510638298,118754.81276595744
2012-01-27,41,72,1079398.81,9.44,7.627118644067797,114343.09427966103
2012-02-03,41,71,1208825.6,9.42,7.537154989384288,128325.43524416137
2012-02-10,41,73,1238844.56,9.46,7.716701902748413,130956.08456659618
2012-02-17,41,72,1330451.46,9.44,7.627118644067797,140937.65466101695
2012-02-24,41,71,1224915.66,9.42,7.537154989384288,130033.50955414012
2012-03-02,41,73,1239813.26,9.46,7.716701902748413,131058.4841437632
2012-03-09,41,71,1243814.77,9.42,7.537154989384288,132039.78450106157
2012-03-16,41,71,1201511.62,9.42,7.537154989384288,127549.00424628452
2012-03-23,41,70,1215354.38,9.4,7.446808510638298,129293.01914893616
2012-03-30,41,70,1239423.19,9.4,7.446808510638298,131853.5308510638
2012-04-06,41,72,1460234.31,9.44,7.627118644067797,154685.83792372883
2012-04-13,41,71,1323004.73,9.42,7.537154989384288,140446.36199575372
2012-04-20,41,70,1220815.33,9.4,7.446808510638298,129873.97127659575
2012-04-27,41,72,1248950.65,9.44,7.627118644067797,132304.09427966102
2012-05-04,41,72,1359770.73,9.44,7.627118644067797,144043.50953389832
2012-05-11,41,73,1353285.1,9.46,7.716701902748413,143053.39323467232
2012-05-18,41,71,1331514.44,9.42,7.537154989384288,141349.72823779192
2012-05-25,41,72,1424500.47,9.44,7.627118644067797,150900.47351694916
2012-06-01,41,73,1374891.36,9.46,7.716701902748413,145337.35306553912
2012-06-08,41,72,1436383.84,9.44,7.627118644067797,152159.30508474578
2012-06-15,41,71,1384584.59,9.42,7.537154989384288,146983.50212314227
2012-06-22,41,72,1386407.17,9.44,7.627118644067797,146865.1663135593
2012-06-29,41,70,1355600.01,9.4,7.446808510638298,144212.76702127658
2012-07-06,41,72,1456300.89,9.44,7.627118644067797,154269.1620762712
2012-07-13,41,72,1332594.07,9.44,7.627118644067797,141164.62605932204
2012-07-20,41,72,1347175.93,9.44,7.627118644067797,142709.31461864407
2012-07-27,41,71,1344723.97,9.42,7.537154989384288,142752.01380042464
2012-08-03,41,73,1439607.35,9.46,7.716701902748413,152178.366807611
2012-08-10,41,72,1504545.94,9.44,7.627118644067797,159379.86652542374
2012-08-17,41,71,1560590.05,9.42,7.537154989384288,165667.73354564756
2012-08-24,41,72,1464462.85,9.44,7.627118644067797,155133.77648305087
2012-08-31,41,72,1360517.52,9.44,7.627118644067797,144122.6186440678
2012-09-07,41,72,1392143.82,9.44,7.627118644067797,147472.8622881356
2012-09-14,41,71,1306644.25,9.42,7.537154989384288,138709.5806794055
2012-09-21,41,72,1276609.36,9.44,7.627118644067797,135234.04237288138
2012-09-28,41,71,1307928.01,9.42,7.537154989384288,138845.8609341826
2012-10-05,41,71,1400160.95,9.42,7.537154989384288,148637.04352441613
2012-10-12,41,71,1409544.97,9.42,7.537154989384288,149633.22399150743
2012-10-19,41,71,1326197.24,9.42,7.537154989384288,140785.2696390658
2012-10-26,41,72,1316542.59,9.44,7.627118644067797,139464.25741525425
2010-02-05,42,46,543384.01,8.92,5.15695067264574,60917.4899103139
2010-02-12,42,47,575709.96,8.94,5.257270693512305,64397.08724832215
2010-02-19,42,49,508794.87,8.98,5.456570155902004,56658.6714922049
2010-02-26,42,46,491510.58,8.92,5.15695067264574,55102.08295964126
2010-03-05,42,46,554972.42,8.92,5.15695067264574,62216.63901345292
2010-03-12,42,47,588363.62,8.94,5.257270693512305,65812.48545861298
2010-03-19,42,48,519914.1,8.96,5.357142857142857,58026.12723214285
2010-03-26,42,49,478021.68,8.98,5.456570155902004,53231.81291759465
2010-04-02,42,47,505907.41,8.94,5.257270693512305,56589.19574944072
2010-04-09,42,47,582552.26,8.94,5.257270693512305,65162.445190156606
2010-04-16,42,47,549528.16,8.94,5.257270693512305,61468.47427293065
2010-04-23,42,47,492364.77,8.94,5.257270693512305,55074.35906040269
2010-04-30,42,47,477615.87,8.94,5.257270693512305,53424.593959731545
2010-05-07,42,47,582846.22,8.94,5.257270693512305,65195.32662192394
2010-05-14,42,45,564345.55,8.9,5.056179775280898,63409.61235955056
2010-05-21,42,47,504403.16,8.94,5.257270693512305,56420.93512304251
2010-05-28,42,44,484097.03,8.88,4.954954954954954,54515.4313063063
2010-06-04,42,46,556046.12,8.92,5.15695067264574,62337.008968609865
2010-06-11,42,46,607218.6,8.92,5.15695067264574,68073.83408071748
2010-06-18,42,47,529418.64,8.94,5.257270693512305,59219.087248322154
2010-06-25,42,48,484327.56,8.96,5.357142857142857,54054.41517857142
2010-07-02,42,45,507168.8,8.9,5.056179775280898,56985.25842696629
2010-07-09,42,46,570069.48,8.92,5.15695067264574,63909.13452914798
2010-07-16,42,46,558837.27,8.92,5.15695067264574,62649.91816143498
2010-07-23,42,46,491115.86,8.92,5.15695067264574,55057.83183856502
2010-07-30,42,46,469598.57,8.92,5.15695067264574,52645.57959641256
2010-08-06,42,46,579544.2100000001,8.92,5.15695067264574,64971.3239910314
2010-08-13,42,48,583079.97,8.96,5.357142857142857,65075.889508928565
2010-08-20,42,47,500945.63,8.94,5.257270693512305,56034.18680089486
2010-08-27,42,47,465993.51,8.94,5.257270693512305,52124.55369127517
2010-09-03,42,45,524658.0599999999,8.9,5.056179775280898,58950.34382022471
2010-09-10,42,47,589091.04,8.94,5.257270693512305,65893.8523489933
2010-09-17,42,46,536871.58,8.92,5.15695067264574,60187.39686098654
2010-09-24,42,46,492262.96,8.92,5.15695067264574,55186.43049327355
2010-10-01,42,46,481523.93,8.92,5.15695067264574,53982.5033632287
2010-10-08,42,47,599759.45,8.94,5.257270693512305,67087.18680089485
2010-10-15,42,47,559285.35,8.94,5.257270693512305,62559.88255033557
2010-10-22,42,47,522467.51,8.94,5.257270693512305,58441.55592841164
2010-10-29,42,46,476967.65,8.92,5.15695067264574,53471.709641255606
2010-11-05,42,46,565390.4,8.92,5.15695067264574,63384.57399103139
2010-11-12,42,47,588592.61,8.94,5.257270693512305,65838.0995525727
2010-11-19,42,46,524316.21,8.92,5.15695067264574,58779.84417040359
2010-11-26,42,46,522296.71,8.92,5.15695067264574,58553.44282511211
2010-12-03,42,49,500250.8,8.98,5.456570155902004,55707.21603563474
2010-12-10,42,46,585175.24,8.92,5.15695067264574,65602.60538116592
2010-12-17,42,47,537455.65,8.94,5.257270693512305,60118.08165548099
2010-12-24,42,46,555075.27,8.92,5.15695067264574,62228.16928251121
2010-12-31,42,48,428953.6,8.96,5.357142857142857,47874.28571428571
2011-01-07,42,45,592947.75,8.9,5.056179775280898,66623.34269662922
2011-01-14,42,47,613899.15,8.94,5.257270693512305,68668.80872483223
2011-01-21,42,47,533414.62,8.94,5.257270693512305,59666.0648769575
2011-01-28,42,46,499081.79,8.92,5.15695067264574,55950.873318385646
2011-02-04,42,47,586886.16,8.94,5.257270693512305,65647.22147651008
2011-02-11,42,48,628063.88,8.96,5.357142857142857,70096.41517857142
2011-02-18,42,47,556485.1,8.94,5.257270693512305,62246.655480984344
2011-02-25,42,47,526904.08,8.94,5.257270693512305,58937.81655480984
2011-03-04,42,46,570879.04,8.92,5.15695067264574,63999.89237668162
2011-03-11,42,47,607294.56,8.94,5.257270693512305,67930.04026845639
2011-03-18,42,49,558239.32,8.98,5.456570155902004,62164.73496659242
2011-03-25,42,49,522673.62,8.98,5.456570155902004,58204.18930957683
2011-04-01,42,48,508432.17,8.96,5.357142857142857,56744.66183035714
2011-04-08,42,49,620087.35,8.98,5.456570155902004,69052.0434298441
2011-04-15,42,50,597644.02,9.0,5.555555555555555,66404.89111111111
2011-04-22,42,51,534597.69,9.02,5.65410199556541,59268.03658536585
2011-04-29,42,49,496010.17,8.98,5.456570155902004,55234.985523385294
2011-05-06,42,50,612337.35,9.0,5.555555555555555,68037.48333333334
2011-05-13,42,50,603024.75,9.0,5.555555555555555,67002.75
2011-05-20,42,48,524559.95,8.96,5.357142857142857,58544.6372767857
2011-05-27,42,48,503295.29,8.96,5.357142857142857,56171.34933035714
2011-06-03,42,48,545109.3,8.96,5.357142857142857,60838.091517857145
2011-06-10,42,47,616701.99,8.94,5.257270693512305,68982.3255033557
2011-06-17,42,49,546675.65,8.98,5.456570155902004,60877.02115812917
2011-06-24,42,48,501780.66,8.96,5.357142857142857,56002.30580357142
2011-07-01,42,50,506343.83,9.0,5.555555555555555,56260.42555555556
2011-07-08,42,48,593234.27,8.96,5.357142857142857,66209.18191964286
2011-07-15,42,49,591703.8200000001,8.98,5.456570155902004,65891.29398663697
2011-07-22,42,49,511316.29,8.98,5.456570155902004,56939.453229398656
2011-07-29,42,49,479256.8,8.98,5.456570155902004,53369.35412026726
2011-08-05,42,48,572603.33,8.96,5.357142857142857,63906.6216517857
2011-08-12,42,46,603147.26,8.92,5.15695067264574,67617.40582959642
2011-08-19,42,48,526641.23,8.96,5.357142857142857,58776.92299107142
2011-08-26,42,46,503720.98,8.92,5.15695067264574,56470.96188340807
2011-09-02,42,48,537124.76,8.96,5.357142857142857,59946.959821428565
2011-09-09,42,48,608390.9400000001,8.96,5.357142857142857,67900.77455357143
2011-09-16,42,49,576837.09,8.98,5.456570155902004,64235.7561247216
2011-09-23,42,48,528486.45,8.96,5.357142857142857,58982.862723214275
2011-09-30,42,51,510243.79,9.02,5.65410199556541,56568.04767184035
2011-10-07,42,48,649111.23,8.96,5.357142857142857,72445.44977678571
2011-10-14,42,47,613531.11,8.94,5.257270693512305,68627.64093959732
2011-10-21,42,47,537276.41,8.94,5.257270693512305,60098.03243847875
2011-10-28,42,48,515599.7,8.96,5.357142857142857,57544.60937499999
2011-11-04,42,47,597667.21,8.94,5.257270693512305,66853.15548098434
2011-11-11,42,50,643125.29,9.0,5.555555555555555,71458.36555555556
2011-11-18,42,49,567673.87,8.98,5.456570155902004,63215.35300668151
2011-11-25,42,51,577698.37,9.02,5.65410199556541,64046.38248337029
2011-12-02,42,51,511883.36,9.02,5.65410199556541,56749.818181818184
2011-12-09,42,53,619133.48,9.06,5.849889624724062,68337.02869757173
2011-12-16,42,50,598437.98,9.0,5.555555555555555,66493.10888888889
2011-12-23,42,50,575676.13,9.0,5.555555555555555,63964.014444444445
2011-12-30,42,51,454412.28,9.02,5.65410199556541,50378.30155210644
2012-01-06,42,51,636372.37,9.02,5.65410199556541,70551.26053215077
2012-01-13,42,53,664348.2,9.06,5.849889624724062,73327.61589403973
2012-01-20,42,48,579499.9299999999,8.96,5.357142857142857,64676.331473214275
2012-01-27,42,49,538978.67,8.98,5.456570155902004,60019.89643652562
2012-02-03,42,48,588448.21,8.96,5.357142857142857,65675.02343749999
2012-02-10,42,51,674919.45,9.02,5.65410199556541,74824.77272727272
2012-02-17,42,48,606671.5,8.96,5.357142857142857,67708.87276785713
2012-02-24,42,51,564304.15,9.02,5.65410199556541,62561.4356984479
2012-03-02,42,51,585895.34,9.02,5.65410199556541,64955.137472283815
2012-03-09,42,51,659816.15,9.02,5.65410199556541,73150.34922394679
2012-03-16,42,51,618767.26,9.02,5.65410199556541,68599.47450110865
2012-03-23,42,51,561226.38,9.02,5.65410199556541,62220.21951219512
2012-03-30,42,53,544408.14,9.06,5.849889624724062,60089.198675496686
2012-04-06,42,52,652312.11,9.04,5.7522123893805315,72158.41924778762
2012-04-13,42,51,639123.45,9.02,5.65410199556541,70856.25831485588
2012-04-20,42,51,552529.23,9.02,5.65410199556541,61256.012195121955
2012-04-27,42,51,526625.49,9.02,5.65410199556541,58384.20066518847
2012-05-04,42,50,609274.89,9.0,5.555555555555555,67697.21
2012-05-11,42,52,643603.69,9.04,5.7522123893805315,71195.09845132743
2012-05-18,42,54,590636.38,9.08,5.947136563876652,65048.05947136564
2012-05-25,42,51,535764.58,9.02,5.65410199556541,59397.40354767184
2012-06-01,42,52,521953.78,9.04,5.7522123893805315,57738.25000000001
2012-06-08,42,52,642671.48,9.04,5.7522123893805315,71091.9778761062
2012-06-15,42,52,606309.13,9.04,5.7522123893805315,67069.59402654869
2012-06-22,42,52,540031.29,9.04,5.7522123893805315,59737.97455752213
2012-06-29,42,50,507403.77,9.0,5.555555555555555,56378.19666666667
2012-07-06,42,50,618702.09,9.0,5.555555555555555,68744.67666666667
2012-07-13,42,52,628099.08,9.04,5.7522123893805315,69479.98672566372
2012-07-20,42,53,530318.39,9.06,5.849889624724062,58534.03863134658
2012-07-27,42,50,516352.21,9.0,5.555555555555555,57372.46777777778
2012-08-03,42,51,573084.71,9.02,5.65410199556541,63534.89024390244
2012-08-10,42,52,576620.31,9.04,5.7522123893805315,63785.432522123905
2012-08-17,42,52,575997.78,9.04,5.7522123893805315,63716.5685840708
2012-08-24,42,53,535537.03,9.06,5.849889624724062,59110.04746136865
2012-08-31,42,50,504760.57,9.0,5.555555555555555,56084.50777777778
2012-09-07,42,49,617405.35,8.98,5.456570155902004,68753.37973273941
2012-09-14,42,51,586737.66,9.02,5.65410199556541,65048.52106430156
2012-09-21,42,52,527165.7,9.04,5.7522123893805315,58314.78982300885
2012-09-28,42,51,505978.46,9.02,5.65410199556541,56095.17294900222
2012-10-05,42,51,593162.53,9.02,5.65410199556541,65760.81263858094
2012-10-12,42,50,612379.9,9.0,5.555555555555555,68042.21111111112
2012-10-19,42,51,541406.98,9.02,5.65410199556541,60022.946784922395
2012-10-26,42,52,514756.08,9.04,5.7522123893805315,56942.04424778762
2010-02-05,43,48,647029.28,8.96,5.357142857142857,72213.08928571428
2010-02-12,43,46,682918.99,8.92,5.15695067264574,76560.42488789238
2010-02-19,43,48,658997.55,8.96,5.357142857142857,73548.83370535714
2010-02-26,43,48,618702.79,8.96,5.357142857142857,69051.65066964286
2010-03-05,43,46,658600.05,8.92,5.15695067264574,73834.08632286996
2010-03-12,43,48,645386.9400000001,8.96,5.357142857142857,72029.79241071429
2010-03-19,43,48,668098.49,8.96,5.357142857142857,74564.56361607142
2010-03-26,43,47,623097.9299999999,8.94,5.257270693512305,69697.75503355704
2010-04-02,43,48,650102.8,8.96,5.357142857142857,72556.11607142857
2010-04-09,43,48,693058.34,8.96,5.357142857142857,77350.26116071428
2010-04-16,43,50,675282.2,9.0,5.555555555555555,75031.35555555555
2010-04-23,43,46,638957.35,8.92,5.15695067264574,71631.9899103139
2010-04-30,43,45,630740.11,8.9,5.056179775280898,70869.67528089887
2010-05-07,43,47,691498.6,8.94,5.257270693512305,77348.83668903803
2010-05-14,43,48,690851.59,8.96,5.357142857142857,77103.97209821428
2010-05-21,43,47,672062.08,8.94,5.257270693512305,75174.7293064877
2010-05-28,43,47,630315.76,8.94,5.257270693512305,70505.11856823266
2010-06-04,43,48,682012.53,8.96,5.357142857142857,76117.46986607142
2010-06-11,43,47,684023.95,8.94,5.257270693512305,76512.74608501118
2010-06-18,43,48,700009.77,8.96,5.357142857142857,78126.09040178571
2010-06-25,43,47,625196.14,8.94,5.257270693512305,69932.45413870247
2010-07-02,43,48,667353.79,8.96,5.357142857142857,74481.44977678571
2010-07-09,43,47,718748.33,8.94,5.257270693512305,80396.90492170022
2010-07-16,43,48,696844.36,8.96,5.357142857142857,77772.80803571428
2010-07-23,43,48,649035.55,8.96,5.357142857142857,72437.00334821429
2010-07-30,43,48,622112.23,8.96,5.357142857142857,69432.16852678571
2010-08-06,43,50,698536.0599999999,9.0,5.555555555555555,77615.11777777778
2010-08-13,43,50,713479.91,9.0,5.555555555555555,79275.54555555555
2010-08-20,43,47,712869.09,8.94,5.257270693512305,79739.27181208054
2010-08-27,43,49,655284.6900000001,8.98,5.456570155902004,72971.56904231626
2010-09-03,43,47,689326.91,8.94,5.257270693512305,77105.91834451903
2010-09-10,43,46,722120.04,8.92,5.15695067264574,80955.16143497758
2010-09-17,43,47,725043.04,8.94,5.257270693512305,81101.01118568234
2010-09-24,43,47,650263.95,8.94,5.257270693512305,72736.45973154363
2010-10-01,43,48,657108.77,8.96,5.357142857142857,73338.03236607142
2010-10-08,43,49,713332.54,8.98,5.456570155902004,79435.69487750556
2010-10-15,43,47,699852.68,8.94,5.257270693512305,78283.29753914989
2010-10-22,43,48,680943.03,8.96,5.357142857142857,75998.10602678571
2010-10-29,43,47,610076.32,8.94,5.257270693512305,68241.19910514541
2010-11-05,43,47,605960.2,8.94,5.257270693512305,67780.78299776286
2010-11-12,43,46,595421.23,8.92,5.15695067264574,66751.25896860987
2010-11-19,43,46,589467.35,8.92,5.15695067264574,66083.783632287
2010-11-26,43,48,633520.34,8.96,5.357142857142857,70705.39508928571
2010-12-03,43,49,557543.62,8.98,5.456570155902004,62087.262806236075
2010-12-10,43,47,598679.02,8.94,5.257270693512305,66966.33333333334
2010-12-17,43,49,615761.77,8.98,5.456570155902004,68570.35300668151
2010-12-24,43,47,656637.63,8.94,5.257270693512305,73449.39932885907
2010-12-31,43,46,534740.3,8.92,5.15695067264574,59948.464125560546
2011-01-07,43,45,611796.61,8.9,5.056179775280898,68741.19213483145
2011-01-14,43,45,614940.07,8.9,5.056179775280898,69094.38988764044
2011-01-21,43,45,601004.79,8.9,5.056179775280898,67528.62808988764
2011-01-28,43,46,562558.27,8.92,5.15695067264574,63067.07062780269
2011-02-04,43,47,651521.77,8.94,5.257270693512305,72877.15548098435
2011-02-11,43,46,635650.98,8.92,5.15695067264574,71261.32062780269
2011-02-18,43,48,626627.77,8.96,5.357142857142857,69936.13504464286
2011-02-25,43,48,592340.01,8.96,5.357142857142857,66109.37611607142
2011-03-04,43,48,616345.25,8.96,5.357142857142857,68788.53236607142
2011-03-11,43,48,629026.75,8.96,5.357142857142857,70203.87834821428
2011-03-18,43,47,635171.05,8.94,5.257270693512305,71048.21588366892
2011-03-25,43,47,585989.1,8.94,5.257270693512305,65546.87919463088
2011-04-01,43,47,611585.54,8.94,5.257270693512305,68410.01565995527
2011-04-08,43,48,650418.75,8.96,5.357142857142857,72591.37834821428
2011-04-15,43,50,635758.03,9.0,5.555555555555555,70639.78111111111
2011-04-22,43,48,638280.67,8.96,5.357142857142857,71236.68191964286
2011-04-29,43,47,611464.21,8.94,5.257270693512305,68396.44407158837
2011-05-06,43,47,649148.74,8.94,5.257270693512305,72611.7158836689
2011-05-13,43,48,684655.91,8.96,5.357142857142857,76412.48995535714
2011-05-20,43,46,648330.18,8.92,5.15695067264574,72682.75560538117
2011-05-27,43,47,578209.63,8.94,5.257270693512305,64676.69239373602
2011-06-03,43,46,630972.15,8.92,5.15695067264574,70736.78811659192
2011-06-10,43,46,643041.71,8.92,5.15695067264574,72089.87780269058
2011-06-17,43,46,665781.74,8.92,5.15695067264574,74639.20852017937
2011-06-24,43,46,604925.08,8.92,5.15695067264574,67816.7130044843
2011-07-01,43,50,586781.78,9.0,5.555555555555555,65197.97555555556
2011-07-08,43,49,651147.83,8.98,5.456570155902004,72510.89420935411
2011-07-15,43,49,631827.38,8.98,5.456570155902004,70359.39643652561
2011-07-22,43,49,597354.39,8.98,5.456570155902004,66520.53340757238
2011-07-29,43,48,533917.52,8.96,5.357142857142857,59589.00892857143
2011-08-05,43,48,605956.59,8.96,5.357142857142857,67629.08370535713
2011-08-12,43,45,595626.56,8.9,5.056179775280898,66924.33258426966
2011-08-19,43,44,663396.3200000001,8.88,4.954954954954954,74706.7927927928
2011-08-26,43,46,561573.08,8.92,5.15695067264574,62956.623318385646
2011-09-02,43,44,594224.9,8.88,4.954954954954954,66917.21846846846
2011-09-09,43,45,649128.23,8.9,5.056179775280898,72935.75617977527
2011-09-16,43,46,618877.13,8.92,5.15695067264574,69380.8441704036
2011-09-23,43,46,586108.13,8.92,5.15695067264574,65707.1894618834
2011-09-30,43,45,555183.72,8.9,5.056179775280898,62380.19325842696
2011-10-07,43,47,642828.62,8.94,5.257270693512305,71904.76733780761
2011-10-14,43,45,590984.56,8.9,5.056179775280898,66402.75955056181
2011-10-21,43,48,594625.96,8.96,5.357142857142857,66364.50446428571
2011-10-28,43,46,572516.57,8.92,5.15695067264574,64183.471973094165
2011-11-04,43,48,641905.37,8.96,5.357142857142857,71641.22433035713
2011-11-11,43,49,615975.5,8.98,5.456570155902004,68594.15367483295
2011-11-18,43,47,628115.61,8.94,5.257270693512305,70259.0167785235
2011-11-25,43,50,669965.22,9.0,5.555555555555555,74440.58
2011-12-02,43,47,585028.26,8.94,5.257270693512305,65439.40268456376
2011-12-09,43,48,617898.07,8.96,5.357142857142857,68961.83816964284
2011-12-16,43,49,665007.08,8.98,5.456570155902004,74054.24053452114
2011-12-23,43,48,676290.46,8.96,5.357142857142857,75478.84598214284
2011-12-30,43,49,505405.85,8.98,5.456570155902004,56281.27505567928
2012-01-06,43,48,670993.01,8.96,5.357142857142857,74887.61272321428
2012-01-13,43,49,663529.64,8.98,5.456570155902004,73889.714922049
2012-01-20,43,47,619225.65,8.94,5.257270693512305,69264.61409395974
2012-01-27,43,44,587685.38,8.88,4.954954954954954,66180.78603603604
2012-02-03,43,45,629176.71,8.9,5.056179775280898,70694.01235955056
2012-02-10,43,48,662198.65,8.96,5.357142857142857,73906.09933035714
2012-02-17,43,47,660632.0499999999,8.94,5.257270693512305,73896.20246085011
2012-02-24,43,45,613042.97,8.9,5.056179775280898,68881.23258426966
2012-03-02,43,48,693249.98,8.96,5.357142857142857,77371.64955357142
2012-03-09,43,47,636677.67,8.94,5.257270693512305,71216.74161073826
2012-03-16,43,48,661707.02,8.96,5.357142857142857,73851.22991071428
2012-03-23,43,48,610940.9400000001,8.96,5.357142857142857,68185.37276785714
2012-03-30,43,48,623258.4,8.96,5.357142857142857,69560.08928571428
2012-04-06,43,45,658468.27,8.9,5.056179775280898,73985.1988764045
2012-04-13,43,46,665687.92,8.92,5.15695067264574,74628.69058295965
2012-04-20,43,47,638144.98,8.94,5.257270693512305,71380.87024608502
2012-04-27,43,48,593138.59,8.96,5.357142857142857,66198.50334821428
2012-05-04,43,47,637964.2,8.94,5.257270693512305,71360.64876957494
2012-05-11,43,46,640159.04,8.92,5.15695067264574,71766.70852017938
2012-05-18,43,46,648541.8099999999,8.92,5.15695067264574,72706.48094170402
2012-05-25,43,44,597406.39,8.88,4.954954954954954,67275.49436936936
2012-06-01,43,47,605078.62,8.94,5.257270693512305,67682.17225950783
2012-06-08,43,47,643032.51,8.94,5.257270693512305,71927.57382550336
2012-06-15,43,47,634815.1,8.94,5.257270693512305,71008.4004474273
2012-06-22,43,48,613270.79,8.96,5.357142857142857,68445.40066964286
2012-06-29,43,46,593128.13,8.92,5.15695067264574,66494.18497757848
2012-07-06,43,45,645618.59,8.9,5.056179775280898,72541.41460674157
2012-07-13,43,47,627634.04,8.94,5.257270693512305,70205.14988814319
2012-07-20,43,47,596554.05,8.94,5.257270693512305,66728.64093959733
2012-07-27,43,49,572447.52,8.98,5.456570155902004,63746.93986636971
2012-08-03,43,48,614378.9400000001,8.96,5.357142857142857,68569.078125
2012-08-10,43,47,643558.78,8.94,5.257270693512305,71986.44071588367
2012-08-17,43,46,640210.85,8.92,5.15695067264574,71772.5168161435
2012-08-24,43,45,598234.64,8.9,5.056179775280898,67217.37528089888
2012-08-31,43,50,593141.29,9.0,5.555555555555555,65904.58777777778
2012-09-07,43,48,663814.18,8.96,5.357142857142857,74086.40401785714
2012-09-14,43,48,625196.94,8.96,5.357142857142857,69776.44419642857
2012-09-21,43,46,601990.02,8.92,5.15695067264574,67487.67040358744
